distancia	duracion	Selected	Cluster	Silhouette
4651.0	1084.0	No	C1	
3152.0	941.0	No	C1	
4135.0	991.0	No	C1	
3741.0	1012.0	No	C1	
10373.0	1045.0	No	C2	
3536.0	982.0	No	C1	
6806.0	1536.0	No	C2	
1894.0	438.0	No	C1	
5006.0	1179.0	No	C2	
6345.0	1605.0	No	C2	
5815.0	1255.0	No	C2	
2534.0	746.0	No	C1	
1617.0	565.0	No	C1	
7012.0	1008.0	No	C2	
6124.0	1235.0	No	C2	
4717.0	1193.0	No	C1	
1629.0	126.0	No	C1	
6182.0	1252.0	No	C2	
2746.0	668.0	No	C1	
4445.0	1167.0	No	C1	
1975.0	628.0	No	C1	
3362.0	1040.0	No	C1	
3624.0	996.0	No	C1	
5831.0	1454.0	No	C2	
1277.0	371.0	No	C1	
11364.0	1190.0	No	C2	
4650.0	1403.0	No	C1	
670.0	322.0	No	C1	
3279.0	844.0	No	C1	
1459.0	422.0	No	C1	
4622.0	955.0	No	C1	
7143.0	1721.0	No	C2	
1915.0	503.0	No	C1	
1357.0	398.0	No	C1	
7512.0	1335.0	No	C2	
7136.0	1529.0	No	C2	
4863.0	1174.0	No	C2	
8241.0	1679.0	No	C2	
3797.0	802.0	No	C1	
3882.0	1133.0	No	C1	
4624.0	1161.0	No	C1	
3744.0	936.0	No	C1	
6611.0	1487.0	No	C2	
5051.0	1317.0	No	C2	
1205.0	363.0	No	C1	
2357.0	717.0	No	C1	
2984.0	1024.0	No	C1	
1461.0	504.0	No	C1	
147.0	571.0	No	C1	
1877.0	441.0	No	C1	
3775.0	1045.0	No	C1	
7133.0	1331.0	No	C2	
3270.0	686.0	No	C1	
6214.0	1470.0	No	C2	
7332.0	1398.0	No	C2	
3688.0	954.0	No	C1	
4065.0	1082.0	No	C1	
3872.0	1093.0	No	C1	
10720.0	2154.0	No	C2	
802.0	300.0	No	C1	
1329.0	357.0	No	C1	
6953.0	1184.0	No	C2	
2784.0	903.0	No	C1	
3264.0	655.0	No	C1	
1606.0	523.0	No	C1	
10911.0	2205.0	No	C2	
4027.0	1191.0	No	C1	
2319.0	613.0	No	C1	
1988.0	642.0	No	C1	
811.0	204.0	No	C1	
3102.0	782.0	No	C1	
5568.0	1339.0	No	C2	
2080.0	518.0	No	C1	
2243.0	740.0	No	C1	
4490.0	718.0	No	C1	
1527.0	520.0	No	C1	
1677.0	565.0	No	C1	
2934.0	936.0	No	C1	
5406.0	1390.0	No	C2	
2291.0	377.0	No	C1	
2356.0	779.0	No	C1	
2150.0	977.0	No	C1	
5051.0	761.0	No	C2	
1849.0	491.0	No	C1	
3459.0	886.0	No	C1	
2838.0	820.0	No	C1	
1537.0	636.0	No	C1	
5605.0	1395.0	No	C2	
9320.0	2110.0	No	C2	
1881.0	553.0	No	C1	
5532.0	1300.0	No	C2	
1166.0	400.0	No	C1	
9748.0	1083.0	No	C2	
4566.0	891.0	No	C1	
2480.0	793.0	No	C1	
10081.0	2123.0	No	C2	
807.0	416.0	No	C1	
8038.0	1577.0	No	C2	
4554.0	1042.0	No	C1	
3353.0	665.0	No	C1	
6105.0	1572.0	No	C2	
6857.0	1695.0	No	C2	
3351.0	912.0	No	C1	
5179.0	1203.0	No	C2	
3528.0	873.0	No	C1	
2014.0	602.0	No	C1	
5373.0	1461.0	No	C2	
5362.0	989.0	No	C2	
5191.0	1312.0	No	C2	
642.0	377.0	No	C1	
3671.0	886.0	No	C1	
5741.0	1293.0	No	C2	
2338.0	753.0	No	C1	
5602.0	1380.0	No	C2	
4218.0	896.0	No	C1	
1709.0	525.0	No	C1	
782.0	369.0	No	C1	
2176.0	753.0	No	C1	
4015.0	727.0	No	C1	
5160.0	1489.0	No	C2	
1086.0	368.0	No	C1	
8173.0	1724.0	No	C2	
1627.0	479.0	No	C1	
6834.0	1572.0	No	C2	
4656.0	1084.0	No	C1	
5688.0	1795.0	No	C2	
1092.0	379.0	No	C1	
3190.0	794.0	No	C1	
3054.0	941.0	No	C1	
4720.0	1029.0	No	C1	
5284.0	1304.0	No	C2	
8837.0	1910.0	No	C2	
5450.0	1340.0	No	C2	
5076.0	1133.0	No	C2	
3507.0	982.0	No	C1	
6097.0	1651.0	No	C2	
6566.0	1658.0	No	C2	
880.0	275.0	No	C1	
1605.0	565.0	No	C1	
2154.0	296.0	No	C1	
2159.0	448.0	No	C1	
3650.0	892.0	No	C1	
2353.0	608.0	No	C1	
6345.0	604.0	No	C2	
4711.0	1193.0	No	C1	
3132.0	785.0	No	C1	
3882.0	1035.0	No	C1	
8.0	250.0	No	C1	
2828.0	673.0	No	C1	
1292.0	463.0	No	C1	
3465.0	856.0	No	C1	
2757.0	672.0	No	C1	
2370.0	298.0	No	C1	
6267.0	1367.0	No	C2	
2348.0	372.0	No	C1	
3285.0	745.0	No	C1	
2861.0	572.0	No	C1	
4868.0	1174.0	No	C2	
5828.0	1454.0	No	C2	
6156.0	1252.0	No	C2	
3421.0	844.0	No	C1	
6388.0	1414.0	No	C2	
925.0	250.0	No	C1	
2265.0	561.0	No	C1	
6912.0	1461.0	No	C2	
1775.0	598.0	No	C1	
4672.0	1523.0	No	C1	
4972.0	636.0	No	C2	
2737.0	615.0	No	C1	
1930.0	502.0	No	C1	
3108.0	756.0	No	C1	
3530.0	1028.0	No	C1	
2335.0	592.0	No	C1	
7310.0	1597.0	No	C2	
5993.0	1219.0	No	C2	
3394.0	802.0	No	C1	
4948.0	1057.0	No	C2	
4943.0	1258.0	No	C2	
8816.0	1845.0	No	C2	
1523.0	341.0	No	C1	
2700.0	603.0	No	C1	
4627.0	1291.0	No	C1	
895.0	451.0	No	C1	
1516.0	429.0	No	C1	
3535.0	866.0	No	C1	
6022.0	1054.0	No	C2	
1151.0	332.0	No	C1	
3363.0	1124.0	No	C1	
253.0	655.0	No	C1	
1631.0	622.0	No	C1	
8946.0	1577.0	No	C2	
3304.0	720.0	No	C1	
5877.0	904.0	No	C2	
1979.0	582.0	No	C1	
5878.0	1348.0	No	C2	
4336.0	1036.0	No	C1	
14.0	370.0	No	C1	
2220.0	696.0	No	C1	
5831.0	1368.0	No	C2	
4142.0	958.0	No	C1	
2227.0	838.0	No	C1	
1430.0	457.0	No	C1	
1623.0	653.0	No	C1	
2780.0	828.0	No	C1	
1111.0	324.0	No	C1	
1805.0	573.0	No	C1	
4467.0	993.0	No	C1	
28088.0	3418.0	No	C2	
570.0	191.0	No	C1	
2742.0	972.0	No	C1	
6515.0	1285.0	No	C2	
1794.0	448.0	No	C1	
6110.0	1265.0	No	C2	
5434.0	1093.0	No	C2	
4681.0	1055.0	No	C1	
1882.0	576.0	No	C1	
6875.0	1482.0	No	C2	
896.0	385.0	No	C1	
1314.0	313.0	No	C1	
10349.0	1394.0	No	C2	
1347.0	494.0	No	C1	
6955.0	1688.0	No	C2	
2081.0	763.0	No	C1	
1997.0	460.0	No	C1	
1425.0	470.0	No	C1	
2049.0	647.0	No	C1	
4641.0	1208.0	No	C1	
20.0	2017.0	No	C1	
5319.0	1296.0	No	C2	
2669.0	778.0	No	C1	
9229.0	2028.0	No	C2	
1486.0	470.0	No	C1	
5042.0	1204.0	No	C2	
3016.0	641.0	No	C1	
7169.0	1137.0	No	C2	
992.0	320.0	No	C1	
3763.0	1423.0	No	C1	
1319.0	423.0	No	C1	
7813.0	1452.0	No	C2	
2820.0	893.0	No	C1	
6363.0	1520.0	No	C2	
9137.0	1701.0	No	C2	
2189.0	504.0	No	C1	
6165.0	995.0	No	C2	
900.0	431.0	No	C1	
597.0	245.0	No	C1	
1144.0	376.0	No	C1	
3818.0	1149.0	No	C1	
6692.0	1613.0	No	C2	
1710.0	638.0	No	C1	
3701.0	869.0	No	C1	
7090.0	1472.0	No	C2	
891.0	487.0	No	C1	
2975.0	970.0	No	C1	
6670.0	1470.0	No	C2	
4820.0	1065.0	No	C1	
1812.0	462.0	No	C1	
2938.0	888.0	No	C1	
3610.0	792.0	No	C1	
3350.0	786.0	No	C1	
2547.0	600.0	No	C1	
4656.0	1084.0	No	C1	
6710.0	1802.0	No	C2	
10292.0	2205.0	No	C2	
4721.0	1029.0	No	C1	
10363.0	1044.0	No	C2	
2944.0	653.0	No	C1	
3943.0	1222.0	No	C1	
3413.0	942.0	No	C1	
6082.0	1550.0	No	C2	
6356.0	1605.0	No	C2	
2155.0	296.0	No	C1	
1626.0	565.0	No	C1	
2166.0	631.0	No	C1	
2117.0	510.0	No	C1	
3702.0	892.0	No	C1	
3874.0	1035.0	No	C1	
8.0	349.0	No	C1	
3119.0	819.0	No	C1	
2166.0	660.0	No	C1	
6136.0	1252.0	No	C2	
3383.0	911.0	No	C1	
3432.0	1040.0	No	C1	
7993.0	1786.0	No	C2	
3492.0	996.0	No	C1	
8915.0	2048.0	No	C2	
2752.0	754.0	No	C1	
3715.0	927.0	No	C1	
1384.0	336.0	No	C1	
5177.0	1231.0	No	C2	
1055.0	313.0	No	C1	
2357.0	315.0	No	C1	
2843.0	572.0	No	C1	
5823.0	1454.0	No	C2	
1342.0	413.0	No	C1	
3170.0	844.0	No	C1	
2511.0	78.0	No	C1	
9736.0	1754.0	No	C2	
4087.0	844.0	No	C1	
1933.0	503.0	No	C1	
3764.0	1098.0	No	C1	
7162.0	1529.0	No	C2	
3814.0	958.0	No	C1	
2257.0	561.0	No	C1	
5020.0	1271.0	No	C2	
686.0	304.0	No	C1	
2665.0	742.0	No	C1	
3799.0	802.0	No	C1	
2455.0	628.0	No	C1	
3397.0	913.0	No	C1	
6863.0	1754.0	No	C2	
1489.0	551.0	No	C1	
2438.0	886.0	No	C1	
2690.0	603.0	No	C1	
2237.0	494.0	No	C1	
2965.0	1011.0	No	C1	
3602.0	795.0	No	C1	
1002.0	363.0	No	C1	
7454.0	1435.0	No	C2	
2829.0	748.0	No	C1	
2019.0	761.0	No	C1	
2297.0	563.0	No	C1	
4892.0	976.0	No	C2	
6836.0	1680.0	No	C2	
3753.0	845.0	No	C1	
4655.0	1161.0	No	C1	
1260.0	442.0	No	C1	
3582.0	998.0	No	C1	
1326.0	504.0	No	C1	
3610.0	731.0	No	C1	
2621.0	809.0	No	C1	
5312.0	944.0	No	C2	
3890.0	899.0	No	C1	
4689.0	1117.0	No	C1	
2961.0	634.0	No	C1	
6839.0	1298.0	No	C2	
6517.0	1036.0	No	C2	
5423.0	993.0	No	C2	
344.0	745.0	No	C1	
4125.0	868.0	No	C1	
4092.0	896.0	No	C1	
1071.0	269.0	No	C1	
2652.0	483.0	No	C1	
6874.0	1482.0	No	C2	
1377.0	490.0	No	C1	
6636.0	1728.0	No	C2	
8380.0	2037.0	No	C2	
2991.0	838.0	No	C1	
4766.0	1200.0	No	C1	
5093.0	978.0	No	C2	
3385.0	887.0	No	C1	
1746.0	474.0	No	C1	
2373.0	782.0	No	C1	
4457.0	1152.0	No	C1	
1429.0	422.0	No	C1	
768.0	331.0	No	C1	
2566.0	750.0	No	C1	
1008.0	397.0	No	C1	
9267.0	2094.0	No	C2	
1612.0	439.0	No	C1	
2091.0	616.0	No	C1	
4582.0	1190.0	No	C1	
4573.0	1291.0	No	C1	
4044.0	1131.0	No	C1	
3367.0	1070.0	No	C1	
21.0	490.0	No	C1	
1624.0	627.0	No	C1	
3858.0	1042.0	No	C1	
3417.0	992.0	No	C1	
3359.0	768.0	No	C1	
5947.0	1069.0	No	C2	
774.0	876.0	No	C1	
4430.0	1218.0	No	C1	
1952.0	506.0	No	C1	
2079.0	551.0	No	C1	
5646.0	1229.0	No	C2	
865.0	253.0	No	C1	
5582.0	1171.0	No	C2	
1661.0	567.0	No	C1	
3001.0	829.0	No	C1	
1477.0	425.0	No	C1	
3978.0	1045.0	No	C1	
4140.0	1031.0	No	C1	
2438.0	616.0	No	C1	
3747.0	977.0	No	C1	
6638.0	1384.0	No	C2	
4199.0	1131.0	No	C1	
1781.0	451.0	No	C1	
3750.0	908.0	No	C1	
887.0	448.0	No	C1	
7965.0	1610.0	No	C2	
2833.0	991.0	No	C1	
5596.0	1231.0	No	C2	
8200.0	1470.0	No	C2	
2447.0	573.0	No	C1	
4180.0	915.0	No	C1	
4659.0	1084.0	No	C1	
12122.0	1763.0	No	C2	
7294.0	1398.0	No	C2	
6706.0	1802.0	No	C2	
10290.0	2205.0	No	C2	
4720.0	1029.0	No	C1	
1783.0	363.0	No	C1	
3799.0	1012.0	No	C1	
3656.0	892.0	No	C1	
381.0	634.0	No	C1	
992.0	366.0	No	C1	
3848.0	1069.0	No	C1	
7272.0	1290.0	No	C2	
8248.0	1462.0	No	C2	
3403.0	956.0	No	C1	
1621.0	565.0	No	C1	
4800.0	994.0	No	C1	
2036.0	486.0	No	C1	
4318.0	1143.0	No	C1	
7796.0	1557.0	No	C2	
6037.0	1235.0	No	C2	
6770.0	1008.0	No	C2	
2653.0	815.0	No	C1	
6144.0	1252.0	No	C2	
5841.0	1310.0	No	C2	
3506.0	996.0	No	C1	
10695.0	2014.0	No	C2	
3446.0	812.0	No	C1	
867.0	335.0	No	C1	
2473.0	682.0	No	C1	
2682.0	298.0	No	C1	
2763.0	754.0	No	C1	
1912.0	503.0	No	C1	
5819.0	1454.0	No	C2	
8283.0	1957.0	No	C2	
2818.0	745.0	No	C1	
2648.0	708.0	No	C1	
767.0	362.0	No	C1	
3404.0	613.0	No	C1	
7089.0	737.0	No	C2	
2262.0	593.0	No	C1	
2004.0	509.0	No	C1	
6488.0	1234.0	No	C2	
2677.0	877.0	No	C1	
1406.0	352.0	No	C1	
6851.0	1543.0	No	C2	
7510.0	1407.0	No	C2	
1279.0	535.0	No	C1	
6610.0	1728.0	No	C2	
2698.0	603.0	No	C1	
9734.0	1808.0	No	C2	
3660.0	1081.0	No	C1	
6811.0	1680.0	No	C2	
1812.0	685.0	No	C1	
5875.0	1410.0	No	C2	
8225.0	1790.0	No	C2	
4806.0	1484.0	No	C2	
5308.0	1147.0	No	C2	
1011.0	2020.0	No	C1	
3707.0	934.0	No	C1	
4555.0	1147.0	No	C1	
5167.0	1291.0	No	C2	
5335.0	1403.0	No	C2	
288.0	1921.0	No	C1	
14.0	671.0	No	C1	
1626.0	679.0	No	C1	
3847.0	929.0	No	C1	
5755.0	1214.0	No	C2	
4818.0	1291.0	No	C2	
2780.0	758.0	No	C1	
2200.0	712.0	No	C1	
2854.0	973.0	No	C1	
3592.0	908.0	No	C1	
2340.0	459.0	No	C1	
4282.0	1041.0	No	C1	
12.0	984.0	No	C1	
2269.0	987.0	No	C1	
6599.0	1760.0	No	C2	
3645.0	903.0	No	C1	
5606.0	975.0	No	C2	
9684.0	1978.0	No	C2	
4138.0	1132.0	No	C1	
5205.0	1325.0	No	C2	
2218.0	674.0	No	C1	
7919.0	1804.0	No	C2	
2618.0	740.0	No	C1	
2915.0	755.0	No	C1	
4522.0	1151.0	No	C1	
1260.0	484.0	No	C1	
405.0	162.0	No	C1	
4721.0	1294.0	No	C1	
3453.0	787.0	No	C1	
3110.0	622.0	No	C1	
1970.0	664.0	No	C1	
7595.0	1670.0	No	C2	
5577.0	1123.0	No	C2	
2331.0	777.0	No	C1	
1216.0	413.0	No	C1	
7106.0	1596.0	No	C2	
2156.0	738.0	No	C1	
4946.0	1208.0	No	C2	
4071.0	1205.0	No	C1	
2889.0	812.0	No	C1	
1338.0	325.0	No	C1	
3590.0	939.0	No	C1	
3701.0	966.0	No	C1	
2090.0	647.0	No	C1	
1958.0	743.0	No	C1	
2883.0	748.0	No	C1	
2452.0	695.0	No	C1	
1081.0	366.0	No	C1	
3079.0	793.0	No	C1	
949.0	432.0	No	C1	
7082.0	1061.0	No	C2	
2603.0	831.0	No	C1	
5296.0	1238.0	No	C2	
1186.0	545.0	No	C1	
2244.0	676.0	No	C1	
6148.0	1012.0	No	C2	
1070.0	464.0	No	C1	
2341.0	881.0	No	C1	
1102.0	381.0	No	C1	
1824.0	493.0	No	C1	
5800.0	1081.0	No	C2	
1861.0	715.0	No	C1	
3944.0	1186.0	No	C1	
1980.0	480.0	No	C1	
1136.0	276.0	No	C1	
2415.0	623.0	No	C1	
9278.0	1696.0	No	C2	
4518.0	949.0	No	C1	
7472.0	1703.0	No	C2	
6780.0	1709.0	No	C2	
5551.0	1225.0	No	C2	
1973.0	559.0	No	C1	
3647.0	926.0	No	C1	
6447.0	1443.0	No	C2	
1287.0	610.0	No	C1	
2332.0	659.0	No	C1	
1919.0	545.0	No	C1	
3059.0	1061.0	No	C1	
3440.0	1166.0	No	C1	
8484.0	2007.0	No	C2	
8777.0	1703.0	No	C2	
4261.0	314.0	No	C1	
2599.0	762.0	No	C1	
1276.0	464.0	No	C1	
5931.0	1216.0	No	C2	
2213.0	744.0	No	C1	
1061.0	404.0	No	C1	
2700.0	573.0	No	C1	
4325.0	1245.0	No	C1	
1371.0	455.0	No	C1	
981.0	314.0	No	C1	
3053.0	941.0	No	C1	
699.0	259.0	No	C1	
2393.0	837.0	No	C1	
6717.0	1802.0	No	C2	
12535.0	1547.0	No	C2	
7327.0	2019.0	No	C2	
5468.0	1584.0	No	C2	
795.0	1209.0	No	C1	
2812.0	813.0	No	C1	
6071.0	1335.0	No	C2	
1068.0	280.0	No	C1	
1214.0	524.0	No	C1	
3417.0	1202.0	No	C1	
4337.0	1173.0	No	C1	
6364.0	1605.0	No	C2	
3720.0	890.0	No	C1	
2540.0	832.0	No	C1	
2081.0	296.0	No	C1	
777.0	280.0	No	C1	
1685.0	463.0	No	C1	
2108.0	510.0	No	C1	
3503.0	1070.0	No	C1	
893.0	315.0	No	C1	
1620.0	631.0	No	C1	
1374.0	395.0	No	C1	
1921.0	597.0	No	C1	
6436.0	1425.0	No	C2	
6041.0	1149.0	No	C2	
8874.0	1717.0	No	C2	
2375.0	315.0	No	C1	
724.0	274.0	No	C1	
1582.0	565.0	No	C1	
3823.0	1053.0	No	C1	
2327.0	735.0	No	C1	
4273.0	781.0	No	C1	
5951.0	885.0	No	C2	
3952.0	1106.0	No	C1	
3638.0	892.0	No	C1	
1967.0	761.0	No	C1	
2682.0	298.0	No	C1	
1834.0	587.0	No	C1	
1829.0	431.0	No	C1	
5354.0	1304.0	No	C2	
3297.0	844.0	No	C1	
6152.0	1252.0	No	C2	
6785.0	1614.0	No	C2	
1982.0	691.0	No	C1	
4957.0	1227.0	No	C2	
3182.0	1016.0	No	C1	
1308.0	402.0	No	C1	
1426.0	335.0	No	C1	
6492.0	1234.0	No	C2	
6264.0	1414.0	No	C2	
2488.0	602.0	No	C1	
1624.0	598.0	No	C1	
5312.0	1013.0	No	C2	
1476.0	374.0	No	C1	
4868.0	1174.0	No	C2	
8376.0	1533.0	No	C2	
9501.0	1107.0	No	C2	
3080.0	819.0	No	C1	
3812.0	1192.0	No	C1	
3793.0	802.0	No	C1	
4672.0	1523.0	No	C1	
4444.0	1059.0	No	C1	
665.0	1082.0	No	C1	
2405.0	361.0	No	C1	
8813.0	1602.0	No	C2	
3952.0	704.0	No	C1	
1455.0	427.0	No	C1	
5348.0	1240.0	No	C2	
4928.0	1277.0	No	C2	
3352.0	938.0	No	C1	
3346.0	1023.0	No	C1	
7285.0	1336.0	No	C2	
8767.0	1780.0	No	C2	
291.0	590.0	No	C1	
5102.0	602.0	No	C2	
1133.0	434.0	No	C1	
7403.0	1291.0	No	C2	
13849.0	2094.0	No	C2	
10958.0	2132.0	No	C2	
1931.0	537.0	No	C1	
9809.0	2017.0	No	C2	
5104.0	1166.0	No	C2	
3056.0	803.0	No	C1	
4266.0	954.0	No	C1	
4755.0	996.0	No	C1	
6813.0	1680.0	No	C2	
8862.0	1550.0	No	C2	
1698.0	421.0	No	C1	
2475.0	685.0	No	C1	
3496.0	1009.0	No	C1	
18650.0	1802.0	No	C2	
3509.0	1009.0	No	C1	
16702.0	1639.0	No	C2	
5018.0	1168.0	No	C2	
7038.0	2239.0	No	C2	
6303.0	1367.0	No	C2	
3870.0	999.0	No	C1	
6521.0	997.0	No	C2	
8497.0	1553.0	No	C2	
5026.0	459.0	No	C2	
6363.0	1544.0	No	C2	
1548.0	497.0	No	C1	
5869.0	1600.0	No	C2	
2594.0	661.0	No	C1	
1203.0	452.0	No	C1	
3209.0	947.0	No	C1	
5597.0	1318.0	No	C2	
3.0	341.0	No	C1	
3175.0	913.0	No	C1	
2519.0	682.0	No	C1	
2347.0	743.0	No	C1	
5064.0	1313.0	No	C2	
1313.0	427.0	No	C1	
6256.0	1722.0	No	C2	
9867.0	1717.0	No	C2	
3791.0	942.0	No	C1	
1593.0	520.0	No	C1	
2200.0	476.0	No	C1	
3671.0	1109.0	No	C1	
1684.0	678.0	No	C1	
5332.0	1365.0	No	C2	
3423.0	1019.0	No	C1	
4772.0	1179.0	No	C1	
2618.0	774.0	No	C1	
1870.0	545.0	No	C1	
1257.0	308.0	No	C1	
5521.0	1520.0	No	C2	
5058.0	1339.0	No	C2	
1481.0	988.0	No	C1	
3616.0	847.0	No	C1	
4189.0	939.0	No	C1	
3356.0	761.0	No	C1	
3203.0	772.0	No	C1	
6219.0	1357.0	No	C2	
5402.0	1174.0	No	C2	
1859.0	494.0	No	C1	
6966.0	1550.0	No	C2	
1341.0	624.0	No	C1	
6589.0	1437.0	No	C2	
5145.0	817.0	No	C2	
8455.0	410.0	No	C2	
5196.0	1210.0	No	C2	
5386.0	1220.0	No	C2	
2825.0	748.0	No	C1	
2502.0	507.0	No	C1	
4670.0	1151.0	No	C1	
5575.0	1134.0	No	C2	
3514.0	665.0	No	C1	
3805.0	972.0	No	C1	
4130.0	939.0	No	C1	
1892.0	622.0	No	C1	
2403.0	727.0	No	C1	
2260.0	789.0	No	C1	
10249.0	2151.0	No	C2	
2145.0	655.0	No	C1	
7021.0	1642.0	No	C2	
1818.0	432.0	No	C1	
7499.0	1573.0	No	C2	
3658.0	966.0	No	C1	
4385.0	908.0	No	C1	
4578.0	1133.0	No	C1	
8671.0	1458.0	No	C2	
4663.0	1007.0	No	C1	
2006.0	372.0	No	C1	
3791.0	972.0	No	C1	
7785.0	1250.0	No	C2	
1890.0	481.0	No	C1	
2503.0	670.0	No	C1	
5251.0	1410.0	No	C2	
4706.0	1108.0	No	C1	
5051.0	917.0	No	C2	
7862.0	2011.0	No	C2	
9933.0	1748.0	No	C2	
1837.0	596.0	No	C1	
1209.0	452.0	No	C1	
8509.0	1963.0	No	C2	
1507.0	436.0	No	C1	
3854.0	741.0	No	C1	
3766.0	872.0	No	C1	
6014.0	1518.0	No	C2	
6.0	772.0	No	C1	
639.0	151.0	No	C1	
6528.0	1585.0	No	C2	
4979.0	1402.0	No	C2	
5227.0	1177.0	No	C2	
4169.0	773.0	No	C1	
6549.0	1496.0	No	C2	
2260.0	778.0	No	C1	
43.0	472.0	No	C1	
2025.0	638.0	No	C1	
5697.0	1549.0	No	C2	
4806.0	1047.0	No	C1	
9141.0	1992.0	No	C2	
8045.0	870.0	No	C2	
2785.0	760.0	No	C1	
2387.0	630.0	No	C1	
2606.0	745.0	No	C1	
5830.0	1437.0	No	C2	
4562.0	892.0	No	C1	
5781.0	1562.0	No	C2	
8201.0	1808.0	No	C2	
4308.0	1123.0	No	C1	
6427.0	1071.0	No	C2	
2129.0	483.0	No	C1	
2556.0	661.0	No	C1	
2560.0	773.0	No	C1	
8378.0	1778.0	No	C2	
2665.0	823.0	No	C1	
3017.0	835.0	No	C1	
4259.0	918.0	No	C1	
2517.0	792.0	No	C1	
1718.0	642.0	No	C1	
2526.0	1012.0	No	C1	
1996.0	584.0	No	C1	
4564.0	1080.0	No	C1	
6659.0	1487.0	No	C2	
1092.0	368.0	No	C1	
11359.0	1957.0	No	C2	
6138.0	1487.0	No	C2	
5513.0	1490.0	No	C2	
9958.0	1874.0	No	C2	
1112.0	360.0	No	C1	
5527.0	1147.0	No	C2	
8346.0	1465.0	No	C2	
3066.0	743.0	No	C1	
9314.0	1720.0	No	C2	
1839.0	506.0	No	C1	
1028.0	365.0	No	C1	
2430.0	751.0	No	C1	
3859.0	736.0	No	C1	
1882.0	593.0	No	C1	
2381.0	815.0	No	C1	
7476.0	1961.0	No	C2	
5437.0	1119.0	No	C2	
2499.0	784.0	No	C1	
4879.0	998.0	No	C2	
7064.0	1415.0	No	C2	
3648.0	779.0	No	C1	
2019.0	631.0	No	C1	
8395.0	2051.0	No	C2	
2492.0	793.0	No	C1	
7705.0	1653.0	No	C2	
5363.0	1667.0	No	C2	
598.0	380.0	No	C1	
5359.0	1317.0	No	C2	
9918.0	1982.0	No	C2	
2644.0	717.0	No	C1	
363.0	474.0	No	C1	
2000.0	421.0	No	C1	
129.0	722.0	No	C1	
5285.0	944.0	No	C2	
5597.0	1358.0	No	C2	
474.0	206.0	No	C1	
2932.0	440.0	No	C1	
3990.0	1219.0	No	C1	
685.0	232.0	No	C1	
2076.0	516.0	No	C1	
3781.0	868.0	No	C1	
1157.0	324.0	No	C1	
2859.0	667.0	No	C1	
557.0	212.0	No	C1	
1510.0	853.0	No	C1	
877.0	253.0	No	C1	
1631.0	422.0	No	C1	
839.0	336.0	No	C1	
4725.0	1029.0	No	C1	
2453.0	702.0	No	C1	
2245.0	599.0	No	C1	
3918.0	778.0	No	C1	
1189.0	511.0	No	C1	
7431.0	1335.0	No	C2	
4531.0	1209.0	No	C1	
4601.0	1235.0	No	C1	
3214.0	935.0	No	C1	
9343.0	1484.0	No	C2	
3590.0	837.0	No	C1	
5095.0	1103.0	No	C2	
5019.0	1213.0	No	C2	
2089.0	700.0	No	C1	
6030.0	1308.0	No	C2	
454.0	292.0	No	C1	
6757.0	1595.0	No	C2	
4507.0	1285.0	No	C1	
34.0	1318.0	No	C1	
1930.0	489.0	No	C1	
3947.0	908.0	No	C1	
3362.0	826.0	No	C1	
6997.0	1401.0	No	C2	
3487.0	898.0	No	C1	
2877.0	854.0	No	C1	
3338.0	807.0	No	C1	
6898.0	1755.0	No	C2	
10475.0	1518.0	No	C2	
2144.0	647.0	No	C1	
1108.0	378.0	No	C1	
2498.0	740.0	No	C1	
3590.0	928.0	No	C1	
4485.0	1006.0	No	C1	
1267.0	434.0	No	C1	
1734.0	564.0	No	C1	
1926.0	491.0	No	C1	
2515.0	705.0	No	C1	
3523.0	901.0	No	C1	
1386.0	543.0	No	C1	
4294.0	1208.0	No	C1	
3853.0	1060.0	No	C1	
1701.0	340.0	No	C1	
2922.0	820.0	No	C1	
4142.0	815.0	No	C1	
745.0	440.0	No	C1	
7638.0	1679.0	No	C2	
2327.0	650.0	No	C1	
973.0	341.0	No	C1	
4987.0	1222.0	No	C2	
8307.0	1078.0	No	C2	
2256.0	715.0	No	C1	
2420.0	695.0	No	C1	
6803.0	1680.0	No	C2	
4051.0	1305.0	No	C1	
21.0	594.0	No	C1	
2147.0	801.0	No	C1	
3399.0	999.0	No	C1	
14167.0	1803.0	No	C2	
3035.0	882.0	No	C1	
7676.0	1607.0	No	C2	
5534.0	1550.0	No	C2	
5754.0	1592.0	No	C2	
6250.0	1535.0	No	C2	
8738.0	2021.0	No	C2	
2051.0	774.0	No	C1	
1254.0	320.0	No	C1	
5128.0	1235.0	No	C2	
3466.0	886.0	No	C1	
3392.0	1008.0	No	C1	
4682.0	1000.0	No	C1	
4628.0	918.0	No	C1	
1917.0	601.0	No	C1	
5918.0	1279.0	No	C2	
2556.0	646.0	No	C1	
4764.0	1246.0	No	C1	
11519.0	1317.0	No	C2	
10849.0	1987.0	No	C2	
2053.0	774.0	No	C1	
1241.0	696.0	No	C1	
2875.0	931.0	No	C1	
11447.0	1433.0	No	C2	
6783.0	1500.0	No	C2	
5141.0	1149.0	No	C2	
3061.0	976.0	No	C1	
8541.0	1836.0	No	C2	
4084.0	1059.0	No	C1	
7350.0	1466.0	No	C2	
7622.0	1366.0	No	C2	
2645.0	826.0	No	C1	
3512.0	904.0	No	C1	
9747.0	1094.0	No	C2	
14140.0	1850.0	No	C2	
